"","coefficients","replicate","pval","treatment_site"
"treatment20C...1870",-0.778521446154937,268,1.84975113881543e-161,"treatment20C"
"siteCI5...1871",0.0757668287390554,268,0.00159482005547081,"siteCI5"
"siteDB...1872",-0.476105451146363,268,2.88103732712729e-89,"siteDB"
"sitePW...1873",-0.421334801924095,268,9.6611716202163e-68,"sitePW"
"treatment20C:siteCI5...1874",0.278861213413893,268,1.91318823642113e-13,"treatment20C:siteCI5"
"treatment20C:siteDB...1875",0.360476626905491,268,2.17891986743809e-21,"treatment20C:siteDB"
"treatment20C:sitePW...1876",0.347127871390457,268,3.35017953272243e-20,"treatment20C:sitePW"
"treatment20C...1877",-0.628587514868532,269,3.84093165303638e-120,"treatment20C"
"siteCI5...1878",-0.0295296649941628,269,0.223049450334682,"siteCI5"
"siteDB...1879",-0.696101333442358,269,3.52405336019506e-167,"siteDB"
"sitePW...1880",-0.309505179491335,269,5.33210116968655e-41,"sitePW"
"treatment20C:siteCI5...1881",0.375928055617775,269,1.64448576344721e-25,"treatment20C:siteCI5"
"treatment20C:siteDB...1882",0.414758490376189,269,1.24241430444972e-27,"treatment20C:siteDB"
"treatment20C:sitePW...1883",0.073423396439444,269,0.040854835689131,"treatment20C:sitePW"
"treatment20C...1884",-0.682909621614033,270,2.50570805415191e-135,"treatment20C"
"siteCI5...1885",-0.0993652169760393,270,8.01559246030112e-05,"siteCI5"
"siteDB...1886",-0.752939955551375,270,1.19314482511247e-186,"siteDB"
"sitePW...1887",-0.39409348908588,270,3.26461066334796e-60,"sitePW"
"treatment20C:siteCI5...1888",0.605926582337137,270,1.63519861328351e-60,"treatment20C:siteCI5"
"treatment20C:siteDB...1889",0.597072071394497,270,1.14434072433408e-55,"treatment20C:siteDB"
"treatment20C:sitePW...1890",0.217505128899347,270,3.49591019503814e-09,"treatment20C:sitePW"
"treatment20C...1891",-0.594766265536646,271,3.59359873503157e-100,"treatment20C"
"siteCI5...1892",0.0815305388302971,271,0.0011056682301277,"siteCI5"
"siteDB...1893",-0.347296853440656,271,2.06515601192248e-46,"siteDB"
"sitePW...1894",-0.292361362639582,271,6.05317664360687e-32,"sitePW"
"treatment20C:siteCI5...1895",0.282632980430521,271,2.6440958082248e-14,"treatment20C:siteCI5"
"treatment20C:siteDB...1896",0.163736576614992,271,1.04439961608883e-05,"treatment20C:siteDB"
"treatment20C:sitePW...1897",0.216912797353802,271,3.29490438362795e-09,"treatment20C:sitePW"
"treatment20C...1898",-0.651637263353395,272,5.71102315876333e-129,"treatment20C"
"siteCI5...1899",0.0940077761740036,272,7.71959920748341e-05,"siteCI5"
"siteDB...1900",-0.643419632629933,272,3.04501644254618e-153,"siteDB"
"sitePW...1901",-0.36053516064019,272,3.1487033165438e-54,"sitePW"
"treatment20C:siteCI5...1902",0.19319934934459,272,7.96125270033735e-08,"treatment20C:siteCI5"
"treatment20C:siteDB...1903",0.478658742184341,272,9.85799770229259e-39,"treatment20C:siteDB"
"treatment20C:sitePW...1904",0.106010365946036,272,0.00315549052988684,"treatment20C:sitePW"
"treatment20C...1905",-0.59630936551139,273,2.09719556234089e-95,"treatment20C"
"siteCI5...1906",0.142456810294304,273,8.21228995117167e-09,"siteCI5"
"siteDB...1907",-0.466844573517217,273,8.3758323027028e-76,"siteDB"
"sitePW...1908",-0.257471765519284,273,2.78089250077109e-25,"sitePW"
"treatment20C:siteCI5...1909",0.223185546035906,273,2.99194129854661e-09,"treatment20C:siteCI5"
"treatment20C:siteDB...1910",0.602620866987077,273,4.65264017121054e-58,"treatment20C:siteDB"
"treatment20C:sitePW...1911",0.158604322995404,273,2.26101764505611e-05,"treatment20C:sitePW"
"treatment20C...1912",-0.433990677020806,274,2.84084906944033e-53,"treatment20C"
"siteCI5...1913",0.142524180335183,274,4.79264490627043e-08,"siteCI5"
"siteDB...1914",-0.529781542427851,274,4.15267226583216e-87,"siteDB"
"sitePW...1915",-0.273258383028973,274,1.03770215670858e-26,"sitePW"
"treatment20C:siteCI5...1916",-0.116132204735179,274,0.00272926456803051,"treatment20C:siteCI5"
"treatment20C:siteDB...1917",0.477942474746498,274,5.47308984721048e-37,"treatment20C:siteDB"
"treatment20C:sitePW...1918",0.149426971351061,274,4.86380291055038e-05,"treatment20C:sitePW"
"treatment20C...1919",-0.487574797159088,275,1.98657878435308e-70,"treatment20C"
"siteCI5...1920",0.0293986225113612,275,0.244548115915389,"siteCI5"
"siteDB...1921",-0.428389958335534,275,6.03904326364667e-68,"siteDB"
"sitePW...1922",-0.250170632041452,275,3.14313960679006e-25,"sitePW"
"treatment20C:siteCI5...1923",0.133821910872336,275,0.000318275545559202,"treatment20C:siteCI5"
"treatment20C:siteDB...1924",0.148243438575578,275,5.78996364074973e-05,"treatment20C:siteDB"
"treatment20C:sitePW...1925",-0.0102009941271351,275,0.776636364536701,"treatment20C:sitePW"
"treatment20C...1926",-0.650473029718866,276,2.31840736485136e-124,"treatment20C"
"siteCI5...1927",-0.116047894872954,276,3.14132388404959e-06,"siteCI5"
"siteDB...1928",-0.514489039056829,276,7.79980440049729e-104,"siteDB"
"sitePW...1929",-0.485200661424104,276,1.35396689185023e-90,"sitePW"
"treatment20C:siteCI5...1930",0.412897728478182,276,6.0722105369438e-28,"treatment20C:siteCI5"
"treatment20C:siteDB...1931",0.340234054948484,276,2.52806821885657e-20,"treatment20C:siteDB"
"treatment20C:sitePW...1932",0.307569716785454,276,4.56945694047204e-17,"treatment20C:sitePW"
"treatment20C...1933",-0.64351603357457,277,1.24039934367830e-121,"treatment20C"
"siteCI5...1934",0.0153406001303488,277,0.52751578148942,"siteCI5"
"siteDB...1935",-0.578453157015452,277,9.07087883926702e-127,"siteDB"
"sitePW...1936",-0.307260604118224,277,3.17283599758592e-40,"sitePW"
"treatment20C:siteCI5...1937",0.252035908309839,277,8.9150467618115e-12,"treatment20C:siteCI5"
"treatment20C:siteDB...1938",0.317956780134662,277,2.57179478009913e-17,"treatment20C:siteDB"
"treatment20C:sitePW...1939",0.1783198835062,277,6.50178775226884e-07,"treatment20C:sitePW"
"treatment20C...1940",-0.611468598010933,278,2.73983992910677e-114,"treatment20C"
"siteCI5...1941",0.106274407355479,278,7.61015822101083e-06,"siteCI5"
"siteDB...1942",-0.606519371726861,278,5.3992152433493e-131,"siteDB"
"sitePW...1943",-0.247654337711855,278,4.58227852105716e-27,"sitePW"
"treatment20C:siteCI5...1944",0.173763722420747,278,2.0122395436605e-06,"treatment20C:siteCI5"
"treatment20C:siteDB...1945",0.424895582941854,278,4.50943152253719e-30,"treatment20C:siteDB"
"treatment20C:sitePW...1946",-0.031915230383804,278,0.37995038575823,"treatment20C:sitePW"
"treatment20C...1947",-0.735275565590902,279,4.04554853884413e-157,"treatment20C"
"siteCI5...1948",0.0197912194352165,279,0.410778193144837,"siteCI5"
"siteDB...1949",-0.628543371715326,279,1.46718915510322e-140,"siteDB"
"sitePW...1950",-0.500483999778724,279,3.80702244786735e-92,"sitePW"
"treatment20C:siteCI5...1951",0.421467443358033,279,9.95552287938784e-31,"treatment20C:siteCI5"
"treatment20C:siteDB...1952",0.528026953811525,279,5.67500476681719e-44,"treatment20C:siteDB"
"treatment20C:sitePW...1953",0.426978987898959,279,6.57031303167798e-31,"treatment20C:sitePW"
"treatment20C...1954",-0.606451676445808,280,1.20907716071031e-96,"treatment20C"
"siteCI5...1955",0.114170326855462,280,5.06655726539598e-06,"siteCI5"
"siteDB...1956",-0.447840890288699,280,2.53514824201822e-71,"siteDB"
"sitePW...1957",-0.183203255625406,280,8.21870454325924e-14,"sitePW"
"treatment20C:siteCI5...1958",0.216995476939952,280,1.25570435020611e-08,"treatment20C:siteCI5"
"treatment20C:siteDB...1959",0.463580264334547,280,1.57965605760855e-34,"treatment20C:siteDB"
"treatment20C:sitePW...1960",0.0750071818562995,280,0.0476840479067123,"treatment20C:sitePW"
"treatment20C...1961",-0.504370941044248,281,4.67338878862196e-78,"treatment20C"
"siteCI5...1962",0.136929094251282,281,1.04848265250595e-08,"siteCI5"
"siteDB...1963",-0.535992200990536,281,1.92726616806436e-103,"siteDB"
"sitePW...1964",-0.383373239771752,281,9.22403111698654e-56,"sitePW"
"treatment20C:siteCI5...1965",0.166293405649514,281,3.75783218376129e-06,"treatment20C:siteCI5"
"treatment20C:siteDB...1966",0.206579867819166,281,2.80241954250754e-08,"treatment20C:siteDB"
"treatment20C:sitePW...1967",0.067407296229274,281,0.0645246759447671,"treatment20C:sitePW"
"treatment20C...1968",-0.552354765031022,282,1.07485470228522e-93,"treatment20C"
"siteCI5...1969",0.126465738013172,282,1.75188340042921e-07,"siteCI5"
"siteDB...1970",-0.497501367455771,282,2.26108709117434e-89,"siteDB"
"sitePW...1971",-0.356908388831991,282,3.79750136806798e-48,"sitePW"
"treatment20C:siteCI5...1972",0.0832147396628238,282,0.0216703266481856,"treatment20C:siteCI5"
"treatment20C:siteDB...1973",0.375815178087047,282,2.72786661330851e-25,"treatment20C:siteDB"
"treatment20C:sitePW...1974",0.126649387513679,282,0.000438135137733658,"treatment20C:sitePW"
"treatment20C...1975",-0.634490283040039,283,1.01892941663858e-123,"treatment20C"
"siteCI5...1976",-0.0231217798556995,283,0.335898145694662,"siteCI5"
"siteDB...1977",-0.665405071646519,283,1.93012425072679e-162,"siteDB"
"sitePW...1978",-0.423139173020843,283,5.19890123595229e-71,"sitePW"
"treatment20C:siteCI5...1979",0.363257789466562,283,4.62552822294159e-24,"treatment20C:siteCI5"
"treatment20C:siteDB...1980",0.519347065470945,283,2.77529661039389e-45,"treatment20C:siteDB"
"treatment20C:sitePW...1981",0.267123640151984,283,8.43266850988192e-14,"treatment20C:sitePW"
"treatment20C...1982",-0.753520706911345,284,8.32501758390201e-151,"treatment20C"
"siteCI5...1983",0.131931600283203,284,3.74629117515919e-08,"siteCI5"
"siteDB...1984",-0.478169640346214,284,6.63455005186336e-85,"siteDB"
"sitePW...1985",-0.379136752625166,284,1.2195654112381e-54,"sitePW"
"treatment20C:siteCI5...1986",0.442040023661685,284,4.88251724666024e-33,"treatment20C:siteCI5"
"treatment20C:siteDB...1987",0.496228133091426,284,1.87226311222865e-39,"treatment20C:siteDB"
"treatment20C:sitePW...1988",0.391878334894496,284,1.56691707236055e-25,"treatment20C:sitePW"
"treatment20C...1989",-0.711494273810927,285,7.37225000505227e-139,"treatment20C"
"siteCI5...1990",-0.00993737036895222,285,0.685424478191847,"siteCI5"
"siteDB...1991",-0.70966120972945,285,3.6936212867908e-169,"siteDB"
"sitePW...1992",-0.407306488163647,285,3.57102492889868e-63,"sitePW"
"treatment20C:siteCI5...1993",0.368350873165228,285,1.02832593690779e-22,"treatment20C:siteCI5"
"treatment20C:siteDB...1994",0.666776556086414,285,3.60585052727026e-67,"treatment20C:siteDB"
"treatment20C:sitePW...1995",0.288763549086254,285,1.30236779981386e-14,"treatment20C:sitePW"
"treatment20C...1996",-0.483543453457571,286,2.22737971129013e-65,"treatment20C"
"siteCI5...1997",-0.0177338078600487,286,0.488888220565522,"siteCI5"
"siteDB...1998",-0.474725299280704,286,3.2080387051432e-77,"siteDB"
"sitePW...1999",-0.316640240649055,286,1.26206846139405e-36,"sitePW"
"treatment20C:siteCI5...2000",0.28470476360912,286,3.18391766186803e-14,"treatment20C:siteCI5"
"treatment20C:siteDB...2001",0.390830688304439,286,2.0024910453596e-25,"treatment20C:siteDB"
"treatment20C:sitePW...2002",0.124984848653358,286,0.00080226264473813,"treatment20C:sitePW"
"treatment20C...2003",-0.718448032793351,287,6.25521372091933e-143,"treatment20C"
"siteCI5...2004",0.0171196295200923,287,0.480590705847407,"siteCI5"
"siteDB...2005",-0.584217935429238,287,6.63482542533865e-122,"siteDB"
"sitePW...2006",-0.29144760451799,287,1.8909738128584e-35,"sitePW"
"treatment20C:siteCI5...2007",0.336838870757137,287,3.03876847204194e-19,"treatment20C:siteCI5"
"treatment20C:siteDB...2008",0.584082759535348,287,2.40782173962891e-54,"treatment20C:siteDB"
"treatment20C:sitePW...2009",0.381663460691024,287,2.29629245132342e-26,"treatment20C:sitePW"
"treatment20C...2010",-0.69072157232786,288,3.03897515189245e-132,"treatment20C"
"siteCI5...2011",0.1294627405074,288,6.55738332282345e-08,"siteCI5"
"siteDB...2012",-0.603287252392139,288,4.01593818019607e-126,"siteDB"
"sitePW...2013",-0.430537618620946,288,2.36850461721832e-69,"sitePW"
"treatment20C:siteCI5...2014",0.282192139073639,288,1.28012298507343e-14,"treatment20C:siteCI5"
"treatment20C:siteDB...2015",0.520608126894728,288,8.98159864179519e-43,"treatment20C:siteDB"
"treatment20C:sitePW...2016",0.275154694654416,288,2.05170949247622e-13,"treatment20C:sitePW"
"treatment20C...2017",-0.462173208229661,289,5.82562648007009e-66,"treatment20C"
"siteCI5...2018",0.234993518325567,289,3.9747514328856e-23,"siteCI5"
"siteDB...2019",-0.428196457979646,289,9.69505280468158e-71,"siteDB"
"sitePW...2020",-0.266036768573558,289,9.03738724074758e-30,"sitePW"
"treatment20C:siteCI5...2021",-0.0527240898010036,289,0.142411056121975,"treatment20C:siteCI5"
"treatment20C:siteDB...2022",0.226784267232448,289,4.3962311191899e-10,"treatment20C:siteDB"
"treatment20C:sitePW...2023",-0.065636181510094,289,0.0699295225146381,"treatment20C:sitePW"
"treatment20C...2024",-0.352344145245413,290,8.87172708223474e-40,"treatment20C"
"siteCI5...2025",0.187187703378942,290,4.37394116812981e-14,"siteCI5"
"siteDB...2026",-0.365384535145234,290,1.55533339559039e-48,"siteDB"
"sitePW...2027",-0.196348565215248,290,8.43895957829971e-16,"sitePW"
"treatment20C:siteCI5...2028",0.0293947379804625,290,0.411051762468051,"treatment20C:siteCI5"
"treatment20C:siteDB...2029",-0.216335274279767,290,6.37752294957023e-09,"treatment20C:siteDB"
"treatment20C:sitePW...2030",-0.232346657021135,290,1.05100421525498e-10,"treatment20C:sitePW"
"treatment20C...2031",-0.745550449941251,291,1.7381681833552e-132,"treatment20C"
"siteCI5...2032",0.202122629291833,291,1.14194757474003e-16,"siteCI5"
"siteDB...2033",-0.395480820118288,291,3.7916993692369e-57,"siteDB"
"sitePW...2034",-0.195686667961611,291,1.02965991206226e-15,"sitePW"
"treatment20C:siteCI5...2035",0.352785782848218,291,4.6741858047112e-20,"treatment20C:siteCI5"
"treatment20C:siteDB...2036",0.352839197025295,291,6.85655003707159e-19,"treatment20C:siteDB"
"treatment20C:sitePW...2037",0.151241420216296,291,0.000109991344825753,"treatment20C:sitePW"
"treatment20C...2038",-0.713874881795935,292,2.44550329749803e-144,"treatment20C"
"siteCI5...2039",0.124130102706173,292,1.87009324314876e-07,"siteCI5"
"siteDB...2040",-0.528460157551671,292,6.14430674711623e-104,"siteDB"
"sitePW...2041",-0.37596534885556,292,1.85891767039052e-56,"sitePW"
"treatment20C:siteCI5...2042",0.294379245816458,292,1.72285358422335e-15,"treatment20C:siteCI5"
"treatment20C:siteDB...2043",0.467023032008531,292,1.50464368969175e-35,"treatment20C:siteDB"
"treatment20C:sitePW...2044",0.276970017978089,292,7.99803601985704e-14,"treatment20C:sitePW"
"treatment20C...2045",-0.705634312694381,293,3.01188059177766e-141,"treatment20C"
"siteCI5...2046",0.216758189274884,293,2.03684585414458e-19,"siteCI5"
"siteDB...2047",-0.350831065218847,293,1.44436050938597e-49,"siteDB"
"sitePW...2048",-0.421736748405062,293,1.47296896223676e-67,"sitePW"
"treatment20C:siteCI5...2049",0.264796382408899,293,6.3978445142105e-13,"treatment20C:siteCI5"
"treatment20C:siteDB...2050",0.302451417664135,293,3.96405296981398e-16,"treatment20C:siteDB"
"treatment20C:sitePW...2051",0.241993029423008,293,1.13918180005838e-10,"treatment20C:sitePW"
"treatment20C...2052",-0.824541674717135,294,4.59412116839197e-191,"treatment20C"
"siteCI5...2053",-0.0399126093321962,294,0.0954033588033831,"siteCI5"
"siteDB...2054",-0.752980410073732,294,2.03352975928324e-204,"siteDB"
"sitePW...2055",-0.35726275896262,294,5.92346771832059e-56,"sitePW"
"treatment20C:siteCI5...2056",0.452830101404639,294,5.46536208364158e-34,"treatment20C:siteCI5"
"treatment20C:siteDB...2057",0.573307369825016,294,1.19894218002601e-50,"treatment20C:siteDB"
"treatment20C:sitePW...2058",0.308929332273595,294,2.18383161649048e-17,"treatment20C:sitePW"
"treatment20C...2059",-0.755385041829788,295,1.44533543178565e-147,"treatment20C"
"siteCI5...2060",0.112499497339376,295,5.14585280484166e-06,"siteCI5"
"siteDB...2061",-0.492571457254244,295,6.08720868999977e-82,"siteDB"
"sitePW...2062",-0.296922902447507,295,8.12224014748801e-34,"sitePW"
"treatment20C:siteCI5...2063",0.503178448094069,295,3.34610479847782e-41,"treatment20C:siteCI5"
"treatment20C:siteDB...2064",0.47815925830294,295,2.61353920030515e-34,"treatment20C:siteDB"
"treatment20C:sitePW...2065",0.267225952327212,295,1.55049961354403e-12,"treatment20C:sitePW"
"treatment20C...2066",-0.85567290810092,296,3.73531260730206e-183,"treatment20C"
"siteCI5...2067",-0.0270413769395734,296,0.267888364399829,"siteCI5"
"siteDB...2068",-0.54462660040913,296,1.68852958770613e-110,"siteDB"
"sitePW...2069",-0.472851709103249,296,1.08805214996893e-82,"sitePW"
"treatment20C:siteCI5...2070",0.578121271826598,296,3.51611257966514e-52,"treatment20C:siteCI5"
"treatment20C:siteDB...2071",0.609957637432023,296,8.65041015271844e-57,"treatment20C:siteDB"
"treatment20C:sitePW...2072",0.466011901687232,296,2.13887247306504e-33,"treatment20C:sitePW"
"treatment20C...2073",-0.815201570704313,297,3.99666426989724e-186,"treatment20C"
"siteCI5...2074",0.0219333506716345,297,0.372133379746525,"siteCI5"
"siteDB...2075",-0.789926360352857,297,2.59325114493242e-209,"siteDB"
"sitePW...2076",-0.449577441142616,297,9.37030527687537e-79,"sitePW"
"treatment20C:siteCI5...2077",0.432544311080604,297,1.84951175963688e-31,"treatment20C:siteCI5"
"treatment20C:siteDB...2078",0.675896833258367,297,8.20399315908126e-69,"treatment20C:siteDB"
"treatment20C:sitePW...2079",0.248726964593446,297,3.11808330245985e-11,"treatment20C:sitePW"
"treatment20C...2080",-0.594137009316215,298,1.92096024084787e-105,"treatment20C"
"siteCI5...2081",0.0984114046128201,298,2.9948251104767e-05,"siteCI5"
"siteDB...2082",-0.489058147000674,298,1.90491864748887e-90,"siteDB"
"sitePW...2083",-0.336614484288995,298,2.17416915733015e-45,"sitePW"
"treatment20C:siteCI5...2084",0.126340728220479,298,0.000539802454420483,"treatment20C:siteCI5"
"treatment20C:siteDB...2085",0.362415174853152,298,5.58473604443442e-23,"treatment20C:siteDB"
"treatment20C:sitePW...2086",0.10789707096359,298,0.0030426898126818,"treatment20C:sitePW"
"treatment20C...2087",-0.503174321037966,299,9.46268217392536e-84,"treatment20C"
"siteCI5...2088",0.165481563189491,299,3.18169512831656e-12,"siteCI5"
"siteDB...2089",-0.564838513539825,299,4.99405648357543e-118,"siteDB"
"sitePW...2090",-0.299644204979817,299,4.85952309593352e-38,"sitePW"
"treatment20C:siteCI5...2091",0.132748920658611,299,0.000145975895538115,"treatment20C:siteCI5"
"treatment20C:siteDB...2092",0.365786905881802,299,1.4112448353424e-24,"treatment20C:siteDB"
"treatment20C:sitePW...2093",-0.129875147662477,299,0.000249899312615539,"treatment20C:sitePW"
"treatment20C...2094",-0.743446419944309,300,4.05613707888209e-152,"treatment20C"
"siteCI5...2095",-0.0306658427693852,300,0.214158520484416,"siteCI5"
"siteDB...2096",-0.547473982201384,300,1.17450740106821e-112,"siteDB"
"sitePW...2097",-0.474628211259575,300,2.72077342077821e-82,"sitePW"
"treatment20C:siteCI5...2098",0.287787460385864,300,4.06115801445022e-14,"treatment20C:siteCI5"
"treatment20C:siteDB...2099",0.378126794653692,300,3.59983242026309e-23,"treatment20C:siteDB"
"treatment20C:sitePW...2100",0.335980880149129,300,6.13599648485931e-19,"treatment20C:sitePW"
"treatment20C...2101",-0.847366870903573,301,2.57378557132227e-169,"treatment20C"
"siteCI5...2102",0.0222315031411271,301,0.366812876752566,"siteCI5"
"siteDB...2103",-0.488674519827861,301,1.07385110390926e-87,"siteDB"
"sitePW...2104",-0.432962287504875,301,2.86326556810137e-69,"sitePW"
"treatment20C:siteCI5...2105",0.572882214024414,301,2.16578844521117e-48,"treatment20C:siteCI5"
"treatment20C:siteDB...2106",0.48338194825942,301,1.83533596448664e-33,"treatment20C:siteDB"
"treatment20C:sitePW...2107",0.348122433945061,301,2.93752035714387e-18,"treatment20C:sitePW"
"treatment20C...2108",-0.486667100617038,302,1.85486113689349e-72,"treatment20C"
"siteCI5...2109",0.143937634668573,302,1.27267633430213e-09,"siteCI5"
"siteDB...2110",-0.635631870867654,302,2.58865051658178e-135,"siteDB"
"sitePW...2111",-0.45987243338744,302,1.02825729432663e-77,"sitePW"
"treatment20C:siteCI5...2112",0.14426740589897,302,4.88548237920637e-05,"treatment20C:siteCI5"
"treatment20C:siteDB...2113",0.210902358224197,302,2.67458864758287e-08,"treatment20C:siteDB"
"treatment20C:sitePW...2114",0.372238927297068,302,1.73657345314309e-25,"treatment20C:sitePW"
"treatment20C...2115",-0.624261896193362,303,1.93577494666512e-111,"treatment20C"
"siteCI5...2116",0.184178674921904,303,2.3836284045992e-14,"siteCI5"
"siteDB...2117",-0.605597781756693,303,2.77582720736498e-126,"siteDB"
"sitePW...2118",-0.302306109836904,303,9.84775606123882e-37,"sitePW"
"treatment20C:siteCI5...2119",0.247759369603393,303,1.06074300367418e-11,"treatment20C:siteCI5"
"treatment20C:siteDB...2120",0.593937790269535,303,1.81542921192121e-55,"treatment20C:siteDB"
"treatment20C:sitePW...2121",0.205432245829993,303,2.12171774304755e-08,"treatment20C:sitePW"
"treatment20C...2122",-0.639756202475988,304,6.12588532466587e-112,"treatment20C"
"siteCI5...2123",0.00181801287416147,304,0.941967816165498,"siteCI5"
"siteDB...2124",-0.508713565594154,304,2.8237504191264e-88,"siteDB"
"sitePW...2125",-0.35819244398194,304,3.73204805733407e-47,"sitePW"
"treatment20C:siteCI5...2126",0.407561743661703,304,1.20942331900087e-27,"treatment20C:siteCI5"
"treatment20C:siteDB...2127",0.376811872885875,304,8.27136962468741e-23,"treatment20C:siteDB"
"treatment20C:sitePW...2128",0.205100753587261,304,5.34369528749102e-08,"treatment20C:sitePW"
"treatment20C...2129",-0.555500238729295,305,5.85439359548227e-90,"treatment20C"
"siteCI5...2130",0.144551657838045,305,2.45801709692627e-09,"siteCI5"
"siteDB...2131",-0.530560672107068,305,2.63756268671868e-96,"siteDB"
"sitePW...2132",-0.358981748695574,305,3.36597658400837e-48,"sitePW"
"treatment20C:siteCI5...2133",0.23205604235975,305,1.69697190675115e-10,"treatment20C:siteCI5"
"treatment20C:siteDB...2134",0.433010594207523,305,6.37759851642067e-31,"treatment20C:siteDB"
"treatment20C:sitePW...2135",0.068518890562785,305,0.0670822838604641,"treatment20C:sitePW"
"treatment20C...2136",-0.628734864470293,306,5.58849152385837e-127,"treatment20C"
"siteCI5...2137",-0.0561534748812169,306,0.0173590403192287,"siteCI5"
"siteDB...2138",-0.689409386778226,306,9.36846168939386e-180,"siteDB"
"sitePW...2139",-0.353057089516208,306,1.76914314239188e-55,"sitePW"
"treatment20C:siteCI5...2140",0.372890095814081,306,5.43402868786426e-26,"treatment20C:siteCI5"
"treatment20C:siteDB...2141",0.585757901038532,306,1.37767161619615e-60,"treatment20C:siteDB"
"treatment20C:sitePW...2142",0.121393361367417,306,0.000516158423455685,"treatment20C:sitePW"
"treatment20C...2143",-0.567505247432832,307,8.1471333760891e-93,"treatment20C"
"siteCI5...2144",0.166319280677582,307,1.02901415340598e-11,"siteCI5"
"siteDB...2145",-0.551351037373369,307,1.2766822677143e-103,"siteDB"
"sitePW...2146",-0.290555464425435,307,4.21778694973216e-32,"sitePW"
"treatment20C:siteCI5...2147",0.176449312736924,307,1.70283415025188e-06,"treatment20C:siteCI5"
"treatment20C:siteDB...2148",0.439965080241625,307,9.67656306613213e-32,"treatment20C:siteDB"
"treatment20C:sitePW...2149",0.194621098181284,307,1.06795933938016e-07,"treatment20C:sitePW"
"treatment20C...2150",-0.506256311645807,308,1.18634488553801e-72,"treatment20C"
"siteCI5...2151",0.175219869519559,308,2.12641824646981e-12,"siteCI5"
"siteDB...2152",-0.52080522366455,308,2.33926941014152e-89,"siteDB"
"sitePW...2153",-0.177066078860643,308,3.54407293496359e-13,"sitePW"
"treatment20C:siteCI5...2154",0.0474850031256415,308,0.198197983441898,"treatment20C:siteCI5"
"treatment20C:siteDB...2155",0.366525753697576,308,9.07675157985137e-23,"treatment20C:siteDB"
"treatment20C:sitePW...2156",-0.241900387449179,308,1.28148544932397e-10,"treatment20C:sitePW"
"treatment20C...2157",-0.473940674513888,309,1.90791771740684e-69,"treatment20C"
"siteCI5...2158",0.0832300581081826,309,0.000976457358327748,"siteCI5"
"siteDB...2159",-0.501003012201814,309,1.38060199204272e-88,"siteDB"
"sitePW...2160",-0.332931080843013,309,1.02557529123323e-40,"sitePW"
"treatment20C:siteCI5...2161",0.200822523106383,309,3.66274635591053e-08,"treatment20C:siteCI5"
"treatment20C:siteDB...2162",0.195585683245028,309,1.58089693786519e-07,"treatment20C:siteDB"
"treatment20C:sitePW...2163",0.0553855095929982,309,0.12796485111787,"treatment20C:sitePW"
"treatment20C...2164",-0.68158093786667,310,7.32420653770455e-140,"treatment20C"
"siteCI5...2165",0.00871078867363061,310,0.722865785004317,"siteCI5"
"siteDB...2166",-0.796955557445316,310,8.63053267520963e-204,"siteDB"
"sitePW...2167",-0.335440974369568,310,1.42927419132564e-44,"sitePW"
"treatment20C:siteCI5...2168",0.41633253137685,310,9.40997264746707e-31,"treatment20C:siteCI5"
"treatment20C:siteDB...2169",0.716427000172581,310,6.69801166971286e-82,"treatment20C:siteDB"
"treatment20C:sitePW...2170",0.21431108936107,310,2.15827760205747e-09,"treatment20C:sitePW"
"treatment20C...2171",-0.590965782241345,311,2.44363468441076e-107,"treatment20C"
"siteCI5...2172",-0.0452190785374461,311,0.0733015036165264,"siteCI5"
"siteDB...2173",-0.536118480153089,311,4.27920912837168e-103,"siteDB"
"sitePW...2174",-0.332840851634534,311,1.20985058835027e-42,"sitePW"
"treatment20C:siteCI5...2175",0.224397971424765,311,1.28871035720795e-09,"treatment20C:siteCI5"
"treatment20C:siteDB...2176",0.353480631120525,311,8.03047097551466e-22,"treatment20C:siteDB"
"treatment20C:sitePW...2177",0.238179926545465,311,2.49323394667069e-11,"treatment20C:sitePW"
"treatment20C...2178",-0.55782991578953,312,3.5352160889884e-96,"treatment20C"
"siteCI5...2179",-0.00331432441457747,312,0.894021266904144,"siteCI5"
"siteDB...2180",-0.538931957740772,312,8.70304234496528e-109,"siteDB"
"sitePW...2181",-0.48844006115164,312,3.00692768603999e-88,"sitePW"
"treatment20C:siteCI5...2182",0.26283613935528,312,3.82546605560801e-13,"treatment20C:siteCI5"
"treatment20C:siteDB...2183",0.262504759385154,312,4.230679640371e-13,"treatment20C:siteDB"
"treatment20C:sitePW...2184",0.102017307338907,312,0.00533830911754512,"treatment20C:sitePW"
"treatment20C...2185",-0.63712719091196,313,1.73689906070928e-120,"treatment20C"
"siteCI5...2186",0.112110350232892,313,2.82001927389578e-06,"siteCI5"
"siteDB...2187",-0.432371675900288,313,2.64572748704467e-72,"siteDB"
"sitePW...2188",-0.262340379044847,313,2.97031376319335e-29,"sitePW"
"treatment20C:siteCI5...2189",0.295409228875613,313,4.01652899216836e-16,"treatment20C:siteCI5"
"treatment20C:siteDB...2190",0.358827182684043,313,1.2582367023443e-22,"treatment20C:siteDB"
"treatment20C:sitePW...2191",0.0627866330012926,313,0.083518917044045,"treatment20C:sitePW"
"treatment20C...2192",-0.723816908091451,314,3.28761353874074e-150,"treatment20C"
